# https://explorer.zel.cash/ and whois results
# Zel
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Payment Address|Publice Key
103.141.93.6|132757|103.141.93.0/24|IN|apnic|2019-07-22|SSWL-AS-IN Sristi Sanchar Webnet Ltd., IN|t1e27wDuNfFsUkAzQeVu7qy2VUCzYSyD1WE|046762331551850b2d3e1ebcd4e79e876e70df7236422e1c6f30513b8c86d9838a0eab12c18e3a0af9ae041c3334282f785119e12ed8006547e215590652367368
103.157.104.186||||||||
103.214.4.34||||||||
103.214.5.15||||||||
103.214.5.44||||||||
103.214.5.54||||||||
103.214.5.62|207083|103.214.4.0/22|NL|apnic|2016-04-06|HOSTSLIM-GLOBAL-NETWORK, NL|t1W5ETgdjdSut32FfcpVs6BprCX2FxMC43Q|0450c644bf62af6cec44b48551cac7d01e2c415a194aa0a808d991a9a069b7dbf8cbe6dcd2da0c67cf2a9b63eaef9f946f9480fea610db2d1e7b87427ad515a001
103.214.5.74|207083|103.214.4.0/22|NL|apnic|2016-04-06|HOSTSLIM-GLOBAL-NETWORK, NL|t1W5ETgdjdSut32FfcpVs6BprCX2FxMC43Q|0450c644bf62af6cec44b48551cac7d01e2c415a194aa0a808d991a9a069b7dbf8cbe6dcd2da0c67cf2a9b63eaef9f946f9480fea610db2d1e7b87427ad515a001
103.214.5.75||||||||
103.214.5.79||||||||
103.214.5.80|207083|103.214.4.0/22|NL|apnic|2016-04-06|HOSTSLIM-GLOBAL-NETWORK, NL|t1W5ETgdjdSut32FfcpVs6BprCX2FxMC43Q|0450c644bf62af6cec44b48551cac7d01e2c415a194aa0a808d991a9a069b7dbf8cbe6dcd2da0c67cf2a9b63eaef9f946f9480fea610db2d1e7b87427ad515a001
103.219.152.161||||||||
103.60.201.2||||||||
103.60.201.2:16137||||||||
104.0.66.254||||||||
104.15.26.90||||||||
104.15.26.90:16137||||||||
104.15.26.90:16147||||||||
104.15.26.90:16157||||||||
104.15.26.90:16167||||||||
104.15.26.90:16177||||||||
104.15.26.90:16187||||||||
104.15.26.90:16197||||||||
104.15.26.91||||||||
104.15.26.91:16137||||||||
104.15.26.91:16147||||||||
104.15.26.91:16157||||||||
104.15.30.249||||||||
104.15.30.249:16137||||||||
104.15.30.249:16147||||||||
104.15.30.249:16157||||||||
104.15.30.249:16167||||||||
104.15.30.249:16177||||||||
104.15.30.249:16187||||||||
104.15.30.249:16197||||||||
104.15.30.250||||||||
104.15.30.250:16137||||||||
104.15.30.250:16147||||||||
104.15.30.250:16157||||||||
104.185.123.97||||||||
104.190.140.39||||||||
104.247.89.73||||||||
104.251.172.99||||||||
104.251.172.99:16137||||||||
104.251.172.99:16147||||||||
104.251.172.99:16157||||||||
104.251.172.99:16177||||||||
104.251.172.99:16187||||||||
104.251.172.99:16197||||||||
104.32.231.78:16167||||||||
104.36.189.59||||||||
104.36.41.225||||||||
104.51.49.217||||||||
104.53.210.48||||||||
104.56.113.206||||||||
104.58.174.228||||||||
104.59.109.44|7018|104.48.0.0/12|US|arin|2014-05-06|ATT-INTERNET4, US|t1cZB7h6nJvTN6ti5KEeWip6zNyzzRz51GL|04397e416c39965f65fd830dac988cfbfe540284aef656fe87915ad7f28ed429582c06e83b04e3a4f7c2396d6e93729717cfcbaec25e5b11028ce3e21f77d8fe85
104.60.225.157||||||||
104.7.46.81||||||||
105.186.150.77||||||||
107.11.170.9||||||||
107.11.170.9:16137|10796|107.11.0.0/16|US|arin|2010-09-23|TWC-10796-MIDWEST, US|t1YHi4yc4DKjExBNR9vFcBbiC6pF9iQcKtr|04b549e48f10b280cdf16246dd65763d281a3bc90e058ff3c85e9c8b2f51d5d8a3c54cc9b38024bb8ab87bc9a0543a0316f1e6dfea80e0dc63a55206d9110313b0
107.11.170.9:16147||||||||
107.131.130.85:16177||||||||
107.131.130.85:16187||||||||
107.142.187.55||||||||
107.152.32.13||||||||
107.152.35.184||||||||
107.152.43.102||||||||
107.152.43.71|11878|107.152.43.0/24|US|arin|2013-12-03|TZULO, US|t1RtLNXSvGw1Qo22bHFYNKw2zu7pBF4xLKU|04b541e67d0e1a8f24bba138a69d3a2959554e8e3a751303d1b6dc47367c798c358e3852d1b92be6a2d95a576fb8aa3d15f494bc0ff45d45dfbe877c0c2515fdad
107.152.44.141||||||||
107.152.44.206||||||||
107.152.46.211||||||||
107.152.47.202||||||||
107.179.208.194||||||||
107.185.80.139||||||||
107.210.160.52|7018|107.208.0.0/12|US|arin|2012-04-25|ATT-INTERNET4, US|t1fzQpvh8iiKKJFbsY9Li4A4DxkoAXiEV7K|04adde5c3c4401cd9c929973b61bfcc3f26a1135c22abc1b56b998c4574f65411c2a48020268878252b0842b6d48b30f033a1a3bf406852df3ebcb1742098e4d10
107.213.105.117||||||||
107.213.143.50||||||||
107.213.143.50:16137||||||||
107.213.143.50:16147||||||||
107.213.143.50:16157||||||||
107.213.143.50:16167||||||||
107.213.143.50:16177||||||||
107.213.143.50:16187||||||||
107.213.143.50:16197||||||||
107.3.31.23||||||||
107.4.38.11||||||||
108.14.249.224:16137||||||||
108.15.31.239||||||||
108.16.19.6||||||||
108.16.198.193||||||||
108.16.216.206||||||||
108.17.116.94||||||||
108.172.232.211||||||||
108.172.232.211:16137||||||||
108.172.232.211:16147||||||||
108.172.232.211:16157||||||||
108.188.59.201||||||||
108.196.85.217||||||||
108.2.108.128||||||||
108.203.11.2||||||||
108.203.11.2:16137||||||||
108.203.11.2:16147||||||||
108.203.11.2:16157||||||||
108.203.11.2:16167||||||||
108.203.11.2:16177||||||||
108.203.11.2:16187||||||||
108.203.11.2:16197||||||||
108.204.4.49||||||||
108.230.253.34||||||||
108.230.253.35||||||||
108.254.223.187||||||||
108.28.97.218||||||||
108.29.190.127||||||||
108.29.190.127:16137|701|108.29.0.0/16|US|arin|2009-06-05|UUNET, US|t1bYs16P27mLB3wE6EpHcGYCT9QWiUzUv1w|043f47ce114ec647d5f4b71d41b91d22f9e2dbb98476e3263872394ffc570028520d90cf376520e9eccc10e36522394776dcc574dc41f16f6baf5bedc8f535c987
108.29.190.127:16157||||||||
108.29.190.127:16167||||||||
108.29.190.127:16187||||||||
108.41.94.166:16147||||||||
108.41.94.166:16157||||||||
108.46.136.100||||||||
108.46.181.183||||||||
108.46.181.183:16167||||||||
108.46.181.183:16177||||||||
108.50.154.112||||||||
108.53.89.99||||||||
108.53.89.99:16137||||||||
108.53.89.99:16147||||||||
108.53.89.99:16187||||||||
108.53.89.99:16197||||||||
108.58.190.254||||||||
108.67.228.105||||||||
109.104.5.98||||||||
109.11.194.210||||||||
109.11.194.210:16137||||||||
109.11.194.210:16147||||||||
109.116.16.180||||||||
109.13.20.104||||||||
109.13.20.104:16187||||||||
109.150.13.0||||||||
109.150.13.0:16137||||||||
109.150.13.0:16147||||||||
109.150.13.0:16167||||||||
109.160.13.202:16137||||||||
109.160.13.202:16147||||||||
109.160.13.202:16157||||||||
109.160.13.202:16167||||||||
109.160.13.202:16177||||||||
109.160.13.202:16187||||||||
109.160.13.202:16197||||||||
109.205.181.123||||||||
109.21.97.137||||||||
109.210.116.49||||||||
109.210.116.49:16137||||||||
109.210.116.49:16147||||||||
109.210.116.49:16157||||||||
109.210.116.49:16167||||||||
109.221.168.158||||||||
109.229.70.44||||||||
109.238.11.40||||||||
109.238.11.59|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1cMLc4kCiNbgksj88RnFndi9ac9PTnMJuC|044ef3219f847a0db9a0b30759b29c3771aaed9233301074440ce8497da74e74bd8f97ee4124f31130ec4304eceb046315dcba9dbd6ac3813e528b5c5f7144b740
109.238.11.98|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1cGEttDt2nQTFAsud3AbEgJvrr7igM6MeV|04fe7d4e97a50685c104496d4029e041ee58ad07517bfbeb49eda7774bda32114493dbaa89ec7f83bd89e7fc4da7a41a01b33af5ff7fe629e5d962e7a802e33f13
109.238.12.108||||||||
109.238.14.133||||||||
109.238.14.173|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1SpnCFu498n33ueT2NP3svbDcd5G6NzP3m|04c40145978764d361fefae333187e9d323fc00c86b63c2228b8b19c7809ed95a1b9bbbf88950cba87a69b989e89c0654d80b997a55cf19d89c720a19fe331e510
109.238.14.180|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1SpnCFu498n33ueT2NP3svbDcd5G6NzP3m|04c40145978764d361fefae333187e9d323fc00c86b63c2228b8b19c7809ed95a1b9bbbf88950cba87a69b989e89c0654d80b997a55cf19d89c720a19fe331e510
109.238.14.20||||||||
109.238.14.24||||||||
109.238.14.71|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1SpnCFu498n33ueT2NP3svbDcd5G6NzP3m|04c40145978764d361fefae333187e9d323fc00c86b63c2228b8b19c7809ed95a1b9bbbf88950cba87a69b989e89c0654d80b997a55cf19d89c720a19fe331e510
109.238.14.75|21409|109.238.0.0/20|FR|ripencc|2010-01-20|IKOULA, FR|t1SpnCFu498n33ueT2NP3svbDcd5G6NzP3m|04c40145978764d361fefae333187e9d323fc00c86b63c2228b8b19c7809ed95a1b9bbbf88950cba87a69b989e89c0654d80b997a55cf19d89c720a19fe331e510
109.255.164.137||||||||
109.90.125.189||||||||
109.90.125.189:16137||||||||
109.90.125.189:16147||||||||
109.90.125.189:16157||||||||
109.90.125.189:16167||||||||
109.90.125.189:16177||||||||
109.90.125.189:16187||||||||
109.90.125.189:16197||||||||
109.90.207.31:16147||||||||
109.90.207.31:16157||||||||
109.90.207.31:16167||||||||
109.90.207.31:16177||||||||
109.90.207.31:16187||||||||
109.90.207.31:16197||||||||
109.93.223.17||||||||
109.93.223.17:16137||||||||
109.93.223.17:16147||||||||
109.93.223.17:16157||||||||
109.94.2.48||||||||
109.94.2.48:16137||||||||
109.94.2.48:16147||||||||
109.99.71.201||||||||
110.12.216.86||||||||
110.12.64.96||||||||
110.141.222.194||||||||
110.159.148.32||||||||
110.32.10.147|4804|110.32.0.0/17|AU|apnic|2009-02-24|MPX-AS Microplex PTY LTD, AU|t1c8TEdZzHAWW65UzX1KggCoCgjZMGGFSHD|040c26c63eb1746a0ca36fa3176deffe93faca28f942e4ea118de1374d1f28fb27a16793278710d52b42f34e34ddc036e98db75ce435d6f04aeca96cbeafd324ec
110.50.85.83:16147||||||||
110.50.85.83:16177||||||||
111.248.137.216||||||||
111.248.137.216:16137||||||||
111.248.137.216:16147||||||||
111.248.137.216:16157||||||||
111.248.137.216:16167|3462|111.248.0.0/16|TW|apnic|2009-07-23|HINET Data Communication Business Group, TW|t1eAwxe1r9XyrWHqQyjAMcG6DnTJtqsAaAW|04d2776e7b3200ed8202682aa25c747ef3448717a97ee0653a84ac8b547e5de7f05c2d21cd9a537cdc000009d98fb152b394d7dbb846f759847207f509ebd5af6e
112.78.154.137||||||||
113.190.141.39||||||||
113.235.116.9||||||||
113.235.116.9:16137||||||||
113.235.116.9:16147||||||||
113.235.116.9:16177||||||||
113.235.116.9:16197|4837|113.224.0.0/12|CN|apnic|2008-12-08|CHINA169-BACKBONE CHINA UNICOM China169 Backbone, CN|t1Z3Gzf91UerqKoZ1y6jVY4AAac52WuTHp2|04cf35f933f48ea2e13b9555e3ba4aa3aaa1f2fbf6ef0046e18c08fd4b50f7c8c88bd90341ac30c764c1aa66eef685613491f29969ab29019f0aeadc93e5e03f19
113.254.2.166||||||||
113.254.2.166:16137||||||||
114.186.12.231|4713|114.160.0.0/11|JP|apnic|2008-06-12|OCN NTT Communications Corporation, JP|t1bvGEgEbcyH22YRVkupLbwbg4hZUKREGo8|04a50882599a455d2f44e05acd23b2a985d3f29e2f3d739d4184e36c69fabe319c3f1c207b9b631d8378a8006fc35c2806661e14c5edc47a40d6255235981678b9
114.32.94.82||||||||
114.34.249.48||||||||
114.34.249.48:16137||||||||
114.34.249.48:16147||||||||
114.34.249.48:16157||||||||
114.34.249.48:16167||||||||
114.34.249.48:16177||||||||
114.34.249.48:16187||||||||
114.34.249.48:16197||||||||
114.34.8.170||||||||
114.4.204.179||||||||
114.45.148.65||||||||
114.45.148.65:16137||||||||
114.45.148.65:16147||||||||
114.45.148.65:16157||||||||
114.45.148.65:16167||||||||
114.45.148.65:16177||||||||
114.45.148.65:16187||||||||
114.45.148.65:16197||||||||
114.45.220.200||||||||
114.45.220.200:16137||||||||
114.45.220.200:16147||||||||
114.45.220.200:16157||||||||
114.45.220.200:16167||||||||
114.45.220.200:16177|3462|114.45.0.0/16|TW|apnic|2008-04-18|HINET Data Communication Business Group, TW|t1ahUNUtmMG9xtHNRjBYByKmPp6GzDNTTFB|04d2776e7b3200ed8202682aa25c747ef3448717a97ee0653a84ac8b547e5de7f05c2d21cd9a537cdc000009d98fb152b394d7dbb846f759847207f509ebd5af6e
114.45.220.200:16187||||||||
115.70.13.112||||||||
115.70.13.112:16137||||||||
115.70.13.112:16147||||||||
115.70.13.112:16157||||||||
115.70.13.112:16167|10143|115.70.8.0/21|AU|apnic|2008-07-22|EXETEL-AS-AP Exetel Pty Ltd, AU|t1XPDws9sqcdW4oYfhCsevcqvzqVDY2Hrh4|04f529055f29de8e4ff6128bbcc2d0134fe6b892b3ad61318d330d936733b1fd7f8e7c1bfa9caef0d0c0fbdc203a9eda5c2a423f3e217fcf8d2e59386b4b1ef5a6
115.70.13.112:16177||||||||
115.70.13.112:16187||||||||
115.70.13.112:16197||||||||
115.85.88.4||||||||
116.202.107.38||||||||
116.202.110.165||||||||
116.202.112.233||||||||
116.202.156.44||||||||
116.203.102.143||||||||
116.203.109.191||||||||
116.203.146.203||||||||
116.203.181.79||||||||
116.203.224.143||||||||
116.203.24.130||||||||
116.203.31.7||||||||
116.203.32.141||||||||
116.203.33.104||||||||
116.203.54.18||||||||
116.203.77.226||||||||
116.203.89.155||||||||
116.251.187.90|55850|116.251.128.0/18|NZ|apnic|2010-12-22|MERCURYNZ-AS-AP Mercury NZ Limited, NZ|t1XvGeQCfYMhfagYb3GmbKRajNEjpPRZHkB|04f7a2aa169594132a7d5ab2d073e0d891b4e0ba0b202e8c81ab200db0d87a6e053afbbdeb377167e84417b0b76cb9629a63f394887d59f7493004e049a3f0da7e
116.251.187.91||||||||
116.251.187.92||||||||
116.251.187.93||||||||
116.251.187.94||||||||
116.251.187.94:16137||||||||
116.251.187.94:16147||||||||
116.251.187.94:16157||||||||
116.251.187.94:16167||||||||
116.251.187.94:16177||||||||
116.251.187.94:16187||||||||
116.251.187.94:16197||||||||
116.88.213.56||||||||
116.88.213.56:16137||||||||
116.88.213.56:16147||||||||
118.163.15.61||||||||
118.189.188.136||||||||
118.189.188.136:16137||||||||
118.189.188.136:16147||||||||
118.189.188.136:16157||||||||
118.189.188.136:16167||||||||
118.189.188.136:16177||||||||
118.189.188.136:16187||||||||
118.189.188.136:16197||||||||
118.211.76.153||||||||
118.71.199.3||||||||
118.71.199.3:16137||||||||
118.71.199.3:16147||||||||
118.71.199.3:16157||||||||
118.71.199.3:16167||||||||
118.71.199.3:16177||||||||
12.196.226.194||||||||
120.29.27.144||||||||
121.112.224.186||||||||
121.121.202.211||||||||
121.122.109.98||||||||
121.122.117.64|9534|121.122.0.0/17|MY|apnic|2007-02-27|MAXIS-AS1-AP Binariang Berhad, MY|t1QsddyMDxNPT26HaCSpMhXKpvfo5sfaf4P|04453ea961437143c990cd38d94c9ad3bcd78af34f4666d4ec3667538b6b25dec57d4d6844084fdc55f3d0bd105b75b35f71c8c27547fd103c35f366f18fc29e50
121.122.75.129:16147|9534|121.122.0.0/17|MY|apnic|2007-02-27|MAXIS-AS1-AP Binariang Berhad, MY|t1YVTnCjcGHbkSkgYHXRLbrC55a2GvFEpse|0468391f4cf043f782bf044039b54554d445048b296394239a4dfb23f7db60660467cac1d880a188488b0d883491ad5a6ba7009fc6ac01234c4e9cc333a20e7d12
121.122.75.129:16167||||||||
121.122.75.129:16177||||||||
121.122.75.129:16197||||||||
121.214.88.187||||||||
121.7.230.251||||||||
122.160.36.177||||||||
122.58.157.126|4771|122.58.152.0/21|NZ|apnic|2008-09-16|SPARKNZ Spark New Zealand Trading Ltd., NZ|t1ZLUGsCU4Y8uP1fsViyg4nUpMTydyZ8Wfr|040c42519c5f1ae37f77fb260cff9ae8492959bfcb7624d0888c367d05b35ba0bf74ce735e6d38a4d5be0160808182f67d68c460745b760492358caa692d5e4423
122.58.157.126:16167||||||||
122.58.157.126:16177||||||||
122.58.157.126:16187||||||||
124.213.69.98||||||||
124.244.242.148||||||||
125.228.117.231||||||||
125.228.117.231:16137||||||||
125.228.117.231:16147||||||||
125.228.117.231:16157||||||||
125.228.117.231:16167||||||||
125.228.238.231||||||||
125.228.238.231:16137||||||||
125.228.238.231:16167||||||||
125.228.238.231:16177||||||||
125.228.238.231:16187||||||||
125.228.238.231:16197||||||||
13.59.214.154||||||||
130.180.208.107||||||||
130.185.118.178||||||||
130.204.10.71:16147||||||||
130.204.10.71:16157||||||||
130.204.10.71:16167||||||||
130.204.10.71:16187||||||||
130.204.10.71:16197||||||||
131.150.201.127:16157||||||||
134.249.191.63||||||||
134.249.191.63:16137||||||||
134.249.191.63:16147||||||||
134.249.191.63:16167||||||||
134.249.191.63:16177||||||||
134.41.152.99||||||||
134.41.37.230||||||||
134.41.37.230:16137||||||||
135.125.163.133:16177||||||||
135.125.163.133:16187||||||||
135.125.163.133:16197||||||||
135.125.178.56||||||||
135.125.178.57||||||||
135.125.178.58||||||||
135.125.192.84||||||||
135.125.192.85||||||||
135.125.192.86||||||||
135.125.54.76|16276|135.125.0.0/17|FR|ripencc|2000-10-11|OVH, FR|t1XZ3mhVLDSAXKRrDf4KCRXtfq73pSPQUfo|04830e1349f1dff02823ef9fdc92c8615631ca36bc0535fcce5c75655a2e0b2819d1809c356b23936fe4766ca7e01cb6c4e37d098d8c5b12ac44a371d41c1f824d
135.125.54.77||||||||
135.125.54.78||||||||
135.125.54.79||||||||
135.148.14.160||||||||
135.148.14.161||||||||
135.148.14.162||||||||
135.148.14.163||||||||
135.180.108.23||||||||
135.180.74.35:16197||||||||
135.181.104.233||||||||
135.181.104.82||||||||
135.181.108.205||||||||
135.181.110.30||||||||
135.181.113.113||||||||
135.181.114.220:16177||||||||
135.181.114.220:16187||||||||
135.181.114.220:16197||||||||
135.181.114.221||||||||
135.181.114.222||||||||
135.181.114.43||||||||
135.181.115.241||||||||
135.181.117.225|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1f3jjS2MD1yC4junz8B4rjsS6ZzSpBWYse|04c883f11a4afd1a7fbb4afeccfa0727fb5a1fbde9f1ab179fbfedf4bdb56ff9d32dff5a77502326e3fa5621912df34d8d99c0ee6692d5b80fc741629cbbe085d7
135.181.117.232|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1S4JDh6LQEbgRJ7oJCPGWtQqpEDLDsrXMu|04ddf5b026549840ac05e8c3a3ca0c0ba3a365fd7177a29c87d4b362c26dff55b479c23129c0d4006693515f4dcceab4aa9306aa9e386cc56f0ec3a27ff17ddb2d
135.181.118.113||||||||
135.181.118.95|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1cSjewbMDXFMj9J4ZXTkorxedfCZt2sdzH|04741be71f2b228375ee3f205ebf511ba0d41353dff13b3d5823fa043384a14b1952a91bec84862aab87aad26140ae56f53f4ceb4e32dc4745c79ba46ebf29cf61
135.181.129.228||||||||
135.181.130.102||||||||
135.181.130.110||||||||
135.181.131.12||||||||
135.181.131.12:16137|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1RxLDRdx4zighNdbdxXPFKugPiCtEKLQhH|041be31cb5c9709496b0f1677f080bbe806bf244f57679e84228315a53c2c2d610c003011912053603b3c3df93f4a06787f052de29f3c6db8382289d7cdd9646de
135.181.131.12:16147||||||||
135.181.131.12:16157||||||||
135.181.131.12:16167||||||||
135.181.131.12:16177||||||||
135.181.131.12:16187||||||||
135.181.131.12:16197||||||||
135.181.131.22||||||||
135.181.131.22:16137||||||||
135.181.131.22:16147||||||||
135.181.131.22:16157||||||||
135.181.131.22:16167|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1RxLDRdx4zighNdbdxXPFKugPiCtEKLQhH|041be31cb5c9709496b0f1677f080bbe806bf244f57679e84228315a53c2c2d610c003011912053603b3c3df93f4a06787f052de29f3c6db8382289d7cdd9646de
135.181.131.22:16177||||||||
135.181.131.22:16187||||||||
135.181.131.22:16197||||||||
135.181.131.23||||||||
135.181.131.23:16137||||||||
135.181.131.23:16147||||||||
135.181.131.23:16157||||||||
135.181.131.23:16167||||||||
135.181.131.23:16177||||||||
135.181.131.23:16187||||||||
135.181.131.23:16197||||||||
135.181.132.178|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1YCK3R8diLRn8FNqBvFgaKAcgpzmYwzPgc|043864ee375f14867ee847ac3d836d2219595d56ec2b179bf510eaa45e6fb32f490bce1a1ac6d101a7df3761c6e70d30bef422d02e6ae3111c97642d4a5a0ebe32
135.181.133.90||||||||
135.181.134.110||||||||
135.181.134.71||||||||
135.181.134.8||||||||
135.181.138.116||||||||
135.181.138.251||||||||
135.181.142.186||||||||
135.181.143.121||||||||
135.181.150.101|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1aQpj1jyZrWx44iBJJEWNjc2iV7aKxFFkd|049b3f8026b2f88aa49d914bf4a9a5b025732dffd319c95b8302eea733117c10cb9dd9dbd9c12bbaa736e24d176e4b76fc269cc9000e7e6151a9cce90fb53f3e7d
135.181.150.93||||||||
135.181.153.89||||||||
135.181.154.191||||||||
135.181.154.55||||||||
135.181.155.223||||||||
135.181.156.145||||||||
135.181.157.202||||||||
135.181.157.48||||||||
135.181.16.126||||||||
135.181.165.99|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1YKG1Gr62hakLM2APQtLYxdFoYZhG9EDvq|04ca6a5c3293d09c81e3b2caa227377f86399da91c48a0ffafb2e3f63ef3550bd20473930673c944b1c076cec4e4387f98be745fc8f5af63508e72d8d04bb5e7e4
135.181.176.220||||||||
135.181.177.7||||||||
135.181.18.123||||||||
135.181.18.228||||||||
135.181.180.218||||||||
135.181.180.219||||||||
135.181.180.252||||||||
135.181.182.16|24940|135.181.0.0/16|DE|ripencc|1996-04-30|HETZNER-AS, DE|t1ZNvq3wccjhD2Ln19L1U8UfJYapxsj5Nq2|041bed91899685cf199207f371ea68a6a965e60b42c7441c36b0a5c3e3e3f51acefdeb05c332660444695cf90a0f24164c41dd898dc096a755df199a8b722ff7f5
135.181.19.52||||||||
135.181.194.185||||||||
135.181.2.10||||||||
135.181.2.10:16137||||||||
135.181.2.10:16147||||||||
135.181.2.10:16157||||||||
135.181.2.10:16167||||||||
135.181.2.10:16177||||||||
135.181.2.10:16187||||||||
